"code","distribution","ncuts","ncond","run","truemean","trueshape","truesdlog"
"exp_cut015_cond5000_rep037","exponential",15,5000,37,11.5454545454545,NA,NA
"exp_cut015_cond5000_rep038","exponential",15,5000,38,11.8383838383838,NA,NA
"exp_cut015_cond5000_rep039","exponential",15,5000,39,12.1313131313131,NA,NA
"exp_cut015_cond5000_rep040","exponential",15,5000,40,12.4242424242424,NA,NA
"exp_cut015_cond5000_rep041","exponential",15,5000,41,12.7171717171717,NA,NA
"exp_cut015_cond5000_rep042","exponential",15,5000,42,13.010101010101,NA,NA
"exp_cut015_cond5000_rep043","exponential",15,5000,43,13.3030303030303,NA,NA
"exp_cut015_cond5000_rep044","exponential",15,5000,44,13.5959595959596,NA,NA
"exp_cut015_cond5000_rep045","exponential",15,5000,45,13.8888888888889,NA,NA
"exp_cut015_cond5000_rep046","exponential",15,5000,46,14.1818181818182,NA,NA
"exp_cut015_cond5000_rep047","exponential",15,5000,47,14.4747474747475,NA,NA
"exp_cut015_cond5000_rep048","exponential",15,5000,48,14.7676767676768,NA,NA
"exp_cut015_cond5000_rep049","exponential",15,5000,49,15.0606060606061,NA,NA
"exp_cut015_cond5000_rep050","exponential",15,5000,50,15.3535353535354,NA,NA
"exp_cut015_cond5000_rep051","exponential",15,5000,51,15.6464646464646,NA,NA
"exp_cut015_cond5000_rep052","exponential",15,5000,52,15.9393939393939,NA,NA
"exp_cut015_cond5000_rep053","exponential",15,5000,53,16.2323232323232,NA,NA
"exp_cut015_cond5000_rep054","exponential",15,5000,54,16.5252525252525,NA,NA
"exp_cut015_cond5000_rep055","exponential",15,5000,55,16.8181818181818,NA,NA
"exp_cut015_cond5000_rep056","exponential",15,5000,56,17.1111111111111,NA,NA
"exp_cut015_cond5000_rep057","exponential",15,5000,57,17.4040404040404,NA,NA
"exp_cut015_cond5000_rep058","exponential",15,5000,58,17.6969696969697,NA,NA
"exp_cut015_cond5000_rep059","exponential",15,5000,59,17.989898989899,NA,NA
"exp_cut015_cond5000_rep060","exponential",15,5000,60,18.2828282828283,NA,NA
"exp_cut015_cond5000_rep061","exponential",15,5000,61,18.5757575757576,NA,NA
"exp_cut015_cond5000_rep062","exponential",15,5000,62,18.8686868686869,NA,NA
"exp_cut015_cond5000_rep063","exponential",15,5000,63,19.1616161616162,NA,NA
"exp_cut015_cond5000_rep064","exponential",15,5000,64,19.4545454545455,NA,NA
"exp_cut015_cond5000_rep065","exponential",15,5000,65,19.7474747474747,NA,NA
"exp_cut015_cond5000_rep066","exponential",15,5000,66,20.040404040404,NA,NA
"exp_cut015_cond5000_rep067","exponential",15,5000,67,20.3333333333333,NA,NA
"exp_cut015_cond5000_rep068","exponential",15,5000,68,20.6262626262626,NA,NA
"exp_cut015_cond5000_rep069","exponential",15,5000,69,20.9191919191919,NA,NA
"exp_cut015_cond5000_rep070","exponential",15,5000,70,21.2121212121212,NA,NA
"exp_cut015_cond5000_rep071","exponential",15,5000,71,21.5050505050505,NA,NA
"exp_cut015_cond5000_rep072","exponential",15,5000,72,21.7979797979798,NA,NA
"exp_cut015_cond5000_rep073","exponential",15,5000,73,22.0909090909091,NA,NA
"exp_cut015_cond5000_rep074","exponential",15,5000,74,22.3838383838384,NA,NA
"exp_cut015_cond5000_rep075","exponential",15,5000,75,22.6767676767677,NA,NA
"exp_cut015_cond5000_rep076","exponential",15,5000,76,22.969696969697,NA,NA
"exp_cut015_cond5000_rep077","exponential",15,5000,77,23.2626262626263,NA,NA
"exp_cut015_cond5000_rep078","exponential",15,5000,78,23.5555555555556,NA,NA
"exp_cut015_cond5000_rep079","exponential",15,5000,79,23.8484848484848,NA,NA
"exp_cut015_cond5000_rep080","exponential",15,5000,80,24.1414141414141,NA,NA
"exp_cut015_cond5000_rep081","exponential",15,5000,81,24.4343434343434,NA,NA
"exp_cut015_cond5000_rep082","exponential",15,5000,82,24.7272727272727,NA,NA
"exp_cut015_cond5000_rep083","exponential",15,5000,83,25.020202020202,NA,NA
"exp_cut015_cond5000_rep084","exponential",15,5000,84,25.3131313131313,NA,NA
"exp_cut015_cond5000_rep085","exponential",15,5000,85,25.6060606060606,NA,NA
"exp_cut015_cond5000_rep086","exponential",15,5000,86,25.8989898989899,NA,NA
"exp_cut015_cond5000_rep087","exponential",15,5000,87,26.1919191919192,NA,NA
"exp_cut015_cond5000_rep088","exponential",15,5000,88,26.4848484848485,NA,NA
"exp_cut015_cond5000_rep089","exponential",15,5000,89,26.7777777777778,NA,NA
"exp_cut015_cond5000_rep090","exponential",15,5000,90,27.0707070707071,NA,NA
"exp_cut015_cond5000_rep091","exponential",15,5000,91,27.3636363636364,NA,NA
"exp_cut015_cond5000_rep092","exponential",15,5000,92,27.6565656565657,NA,NA
"exp_cut015_cond5000_rep093","exponential",15,5000,93,27.9494949494949,NA,NA
"exp_cut015_cond5000_rep094","exponential",15,5000,94,28.2424242424242,NA,NA
"exp_cut015_cond5000_rep095","exponential",15,5000,95,28.5353535353535,NA,NA
"exp_cut015_cond5000_rep096","exponential",15,5000,96,28.8282828282828,NA,NA
"exp_cut015_cond5000_rep097","exponential",15,5000,97,29.1212121212121,NA,NA
"exp_cut015_cond5000_rep098","exponential",15,5000,98,29.4141414141414,NA,NA
"exp_cut015_cond5000_rep099","exponential",15,5000,99,29.7070707070707,NA,NA
"exp_cut015_cond5000_rep100","exponential",15,5000,100,30,NA,NA
"exp_cut020_cond100_rep001","exponential",20,100,1,1,NA,NA
"exp_cut020_cond100_rep002","exponential",20,100,2,1.29292929292929,NA,NA
"exp_cut020_cond100_rep003","exponential",20,100,3,1.58585858585859,NA,NA
"exp_cut020_cond100_rep004","exponential",20,100,4,1.87878787878788,NA,NA
"exp_cut020_cond100_rep005","exponential",20,100,5,2.17171717171717,NA,NA
"exp_cut020_cond100_rep006","exponential",20,100,6,2.46464646464646,NA,NA
"exp_cut020_cond100_rep007","exponential",20,100,7,2.75757575757576,NA,NA
"exp_cut020_cond100_rep008","exponential",20,100,8,3.05050505050505,NA,NA
"exp_cut020_cond100_rep009","exponential",20,100,9,3.34343434343434,NA,NA
"exp_cut020_cond100_rep010","exponential",20,100,10,3.63636363636364,NA,NA
"exp_cut020_cond100_rep011","exponential",20,100,11,3.92929292929293,NA,NA
"exp_cut020_cond100_rep012","exponential",20,100,12,4.22222222222222,NA,NA
"exp_cut020_cond100_rep013","exponential",20,100,13,4.51515151515152,NA,NA
"exp_cut020_cond100_rep014","exponential",20,100,14,4.80808080808081,NA,NA
"exp_cut020_cond100_rep015","exponential",20,100,15,5.1010101010101,NA,NA
"exp_cut020_cond100_rep016","exponential",20,100,16,5.39393939393939,NA,NA
"exp_cut020_cond100_rep017","exponential",20,100,17,5.68686868686869,NA,NA
"exp_cut020_cond100_rep018","exponential",20,100,18,5.97979797979798,NA,NA
"exp_cut020_cond100_rep019","exponential",20,100,19,6.27272727272727,NA,NA
"exp_cut020_cond100_rep020","exponential",20,100,20,6.56565656565657,NA,NA
"exp_cut020_cond100_rep021","exponential",20,100,21,6.85858585858586,NA,NA
"exp_cut020_cond100_rep022","exponential",20,100,22,7.15151515151515,NA,NA
"exp_cut020_cond100_rep023","exponential",20,100,23,7.44444444444444,NA,NA
"exp_cut020_cond100_rep024","exponential",20,100,24,7.73737373737374,NA,NA
"exp_cut020_cond100_rep025","exponential",20,100,25,8.03030303030303,NA,NA
"exp_cut020_cond100_rep026","exponential",20,100,26,8.32323232323232,NA,NA
"exp_cut020_cond100_rep027","exponential",20,100,27,8.61616161616162,NA,NA
"exp_cut020_cond100_rep028","exponential",20,100,28,8.90909090909091,NA,NA
"exp_cut020_cond100_rep029","exponential",20,100,29,9.2020202020202,NA,NA
"exp_cut020_cond100_rep030","exponential",20,100,30,9.49494949494949,NA,NA
"exp_cut020_cond100_rep031","exponential",20,100,31,9.78787878787879,NA,NA
"exp_cut020_cond100_rep032","exponential",20,100,32,10.0808080808081,NA,NA
"exp_cut020_cond100_rep033","exponential",20,100,33,10.3737373737374,NA,NA
"exp_cut020_cond100_rep034","exponential",20,100,34,10.6666666666667,NA,NA
"exp_cut020_cond100_rep035","exponential",20,100,35,10.959595959596,NA,NA
"exp_cut020_cond100_rep036","exponential",20,100,36,11.2525252525253,NA,NA
"exp_cut020_cond100_rep037","exponential",20,100,37,11.5454545454545,NA,NA
"exp_cut020_cond100_rep038","exponential",20,100,38,11.8383838383838,NA,NA
"exp_cut020_cond100_rep039","exponential",20,100,39,12.1313131313131,NA,NA
"exp_cut020_cond100_rep040","exponential",20,100,40,12.4242424242424,NA,NA
"exp_cut020_cond100_rep041","exponential",20,100,41,12.7171717171717,NA,NA
"exp_cut020_cond100_rep042","exponential",20,100,42,13.010101010101,NA,NA
"exp_cut020_cond100_rep043","exponential",20,100,43,13.3030303030303,NA,NA
"exp_cut020_cond100_rep044","exponential",20,100,44,13.5959595959596,NA,NA
"exp_cut020_cond100_rep045","exponential",20,100,45,13.8888888888889,NA,NA
"exp_cut020_cond100_rep046","exponential",20,100,46,14.1818181818182,NA,NA
"exp_cut020_cond100_rep047","exponential",20,100,47,14.4747474747475,NA,NA
"exp_cut020_cond100_rep048","exponential",20,100,48,14.7676767676768,NA,NA
"exp_cut020_cond100_rep049","exponential",20,100,49,15.0606060606061,NA,NA
"exp_cut020_cond100_rep050","exponential",20,100,50,15.3535353535354,NA,NA
"exp_cut020_cond100_rep051","exponential",20,100,51,15.6464646464646,NA,NA
"exp_cut020_cond100_rep052","exponential",20,100,52,15.9393939393939,NA,NA
"exp_cut020_cond100_rep053","exponential",20,100,53,16.2323232323232,NA,NA
"exp_cut020_cond100_rep054","exponential",20,100,54,16.5252525252525,NA,NA
"exp_cut020_cond100_rep055","exponential",20,100,55,16.8181818181818,NA,NA
"exp_cut020_cond100_rep056","exponential",20,100,56,17.1111111111111,NA,NA
"exp_cut020_cond100_rep057","exponential",20,100,57,17.4040404040404,NA,NA
"exp_cut020_cond100_rep058","exponential",20,100,58,17.6969696969697,NA,NA
"exp_cut020_cond100_rep059","exponential",20,100,59,17.989898989899,NA,NA
"exp_cut020_cond100_rep060","exponential",20,100,60,18.2828282828283,NA,NA
"exp_cut020_cond100_rep061","exponential",20,100,61,18.5757575757576,NA,NA
"exp_cut020_cond100_rep062","exponential",20,100,62,18.8686868686869,NA,NA
"exp_cut020_cond100_rep063","exponential",20,100,63,19.1616161616162,NA,NA
"exp_cut020_cond100_rep064","exponential",20,100,64,19.4545454545455,NA,NA
"exp_cut020_cond100_rep065","exponential",20,100,65,19.7474747474747,NA,NA
"exp_cut020_cond100_rep066","exponential",20,100,66,20.040404040404,NA,NA
"exp_cut020_cond100_rep067","exponential",20,100,67,20.3333333333333,NA,NA
"exp_cut020_cond100_rep068","exponential",20,100,68,20.6262626262626,NA,NA
"exp_cut020_cond100_rep069","exponential",20,100,69,20.9191919191919,NA,NA
"exp_cut020_cond100_rep070","exponential",20,100,70,21.2121212121212,NA,NA
"exp_cut020_cond100_rep071","exponential",20,100,71,21.5050505050505,NA,NA
"exp_cut020_cond100_rep072","exponential",20,100,72,21.7979797979798,NA,NA
"exp_cut020_cond100_rep073","exponential",20,100,73,22.0909090909091,NA,NA
"exp_cut020_cond100_rep074","exponential",20,100,74,22.3838383838384,NA,NA
"exp_cut020_cond100_rep075","exponential",20,100,75,22.6767676767677,NA,NA
"exp_cut020_cond100_rep076","exponential",20,100,76,22.969696969697,NA,NA
"exp_cut020_cond100_rep077","exponential",20,100,77,23.2626262626263,NA,NA
"exp_cut020_cond100_rep078","exponential",20,100,78,23.5555555555556,NA,NA
"exp_cut020_cond100_rep079","exponential",20,100,79,23.8484848484848,NA,NA
"exp_cut020_cond100_rep080","exponential",20,100,80,24.1414141414141,NA,NA
"exp_cut020_cond100_rep081","exponential",20,100,81,24.4343434343434,NA,NA
"exp_cut020_cond100_rep082","exponential",20,100,82,24.7272727272727,NA,NA
"exp_cut020_cond100_rep083","exponential",20,100,83,25.020202020202,NA,NA
"exp_cut020_cond100_rep084","exponential",20,100,84,25.3131313131313,NA,NA
"exp_cut020_cond100_rep085","exponential",20,100,85,25.6060606060606,NA,NA
"exp_cut020_cond100_rep086","exponential",20,100,86,25.8989898989899,NA,NA
"exp_cut020_cond100_rep087","exponential",20,100,87,26.1919191919192,NA,NA
"exp_cut020_cond100_rep088","exponential",20,100,88,26.4848484848485,NA,NA
"exp_cut020_cond100_rep089","exponential",20,100,89,26.7777777777778,NA,NA
"exp_cut020_cond100_rep090","exponential",20,100,90,27.0707070707071,NA,NA
"exp_cut020_cond100_rep091","exponential",20,100,91,27.3636363636364,NA,NA
"exp_cut020_cond100_rep092","exponential",20,100,92,27.6565656565657,NA,NA
"exp_cut020_cond100_rep093","exponential",20,100,93,27.9494949494949,NA,NA
"exp_cut020_cond100_rep094","exponential",20,100,94,28.2424242424242,NA,NA
"exp_cut020_cond100_rep095","exponential",20,100,95,28.5353535353535,NA,NA
"exp_cut020_cond100_rep096","exponential",20,100,96,28.8282828282828,NA,NA
"exp_cut020_cond100_rep097","exponential",20,100,97,29.1212121212121,NA,NA
"exp_cut020_cond100_rep098","exponential",20,100,98,29.4141414141414,NA,NA
"exp_cut020_cond100_rep099","exponential",20,100,99,29.7070707070707,NA,NA
"exp_cut020_cond100_rep100","exponential",20,100,100,30,NA,NA
"exp_cut020_cond150_rep001","exponential",20,150,1,1,NA,NA
"exp_cut020_cond150_rep002","exponential",20,150,2,1.29292929292929,NA,NA
"exp_cut020_cond150_rep003","exponential",20,150,3,1.58585858585859,NA,NA
"exp_cut020_cond150_rep004","exponential",20,150,4,1.87878787878788,NA,NA
"exp_cut020_cond150_rep005","exponential",20,150,5,2.17171717171717,NA,NA
"exp_cut020_cond150_rep006","exponential",20,150,6,2.46464646464646,NA,NA
"exp_cut020_cond150_rep007","exponential",20,150,7,2.75757575757576,NA,NA
"exp_cut020_cond150_rep008","exponential",20,150,8,3.05050505050505,NA,NA
"exp_cut020_cond150_rep009","exponential",20,150,9,3.34343434343434,NA,NA
"exp_cut020_cond150_rep010","exponential",20,150,10,3.63636363636364,NA,NA
"exp_cut020_cond150_rep011","exponential",20,150,11,3.92929292929293,NA,NA
"exp_cut020_cond150_rep012","exponential",20,150,12,4.22222222222222,NA,NA
"exp_cut020_cond150_rep013","exponential",20,150,13,4.51515151515152,NA,NA
"exp_cut020_cond150_rep014","exponential",20,150,14,4.80808080808081,NA,NA
"exp_cut020_cond150_rep015","exponential",20,150,15,5.1010101010101,NA,NA
"exp_cut020_cond150_rep016","exponential",20,150,16,5.39393939393939,NA,NA
"exp_cut020_cond150_rep017","exponential",20,150,17,5.68686868686869,NA,NA
"exp_cut020_cond150_rep018","exponential",20,150,18,5.97979797979798,NA,NA
"exp_cut020_cond150_rep019","exponential",20,150,19,6.27272727272727,NA,NA
"exp_cut020_cond150_rep020","exponential",20,150,20,6.56565656565657,NA,NA
"exp_cut020_cond150_rep021","exponential",20,150,21,6.85858585858586,NA,NA
"exp_cut020_cond150_rep022","exponential",20,150,22,7.15151515151515,NA,NA
"exp_cut020_cond150_rep023","exponential",20,150,23,7.44444444444444,NA,NA
"exp_cut020_cond150_rep024","exponential",20,150,24,7.73737373737374,NA,NA
"exp_cut020_cond150_rep025","exponential",20,150,25,8.03030303030303,NA,NA
"exp_cut020_cond150_rep026","exponential",20,150,26,8.32323232323232,NA,NA
"exp_cut020_cond150_rep027","exponential",20,150,27,8.61616161616162,NA,NA
"exp_cut020_cond150_rep028","exponential",20,150,28,8.90909090909091,NA,NA
"exp_cut020_cond150_rep029","exponential",20,150,29,9.2020202020202,NA,NA
"exp_cut020_cond150_rep030","exponential",20,150,30,9.49494949494949,NA,NA
"exp_cut020_cond150_rep031","exponential",20,150,31,9.78787878787879,NA,NA
"exp_cut020_cond150_rep032","exponential",20,150,32,10.0808080808081,NA,NA
"exp_cut020_cond150_rep033","exponential",20,150,33,10.3737373737374,NA,NA
"exp_cut020_cond150_rep034","exponential",20,150,34,10.6666666666667,NA,NA
"exp_cut020_cond150_rep035","exponential",20,150,35,10.959595959596,NA,NA
"exp_cut020_cond150_rep036","exponential",20,150,36,11.2525252525253,NA,NA
"exp_cut020_cond150_rep037","exponential",20,150,37,11.5454545454545,NA,NA
"exp_cut020_cond150_rep038","exponential",20,150,38,11.8383838383838,NA,NA
"exp_cut020_cond150_rep039","exponential",20,150,39,12.1313131313131,NA,NA
"exp_cut020_cond150_rep040","exponential",20,150,40,12.4242424242424,NA,NA
"exp_cut020_cond150_rep041","exponential",20,150,41,12.7171717171717,NA,NA
"exp_cut020_cond150_rep042","exponential",20,150,42,13.010101010101,NA,NA
"exp_cut020_cond150_rep043","exponential",20,150,43,13.3030303030303,NA,NA
"exp_cut020_cond150_rep044","exponential",20,150,44,13.5959595959596,NA,NA
"exp_cut020_cond150_rep045","exponential",20,150,45,13.8888888888889,NA,NA
"exp_cut020_cond150_rep046","exponential",20,150,46,14.1818181818182,NA,NA
"exp_cut020_cond150_rep047","exponential",20,150,47,14.4747474747475,NA,NA
"exp_cut020_cond150_rep048","exponential",20,150,48,14.7676767676768,NA,NA
"exp_cut020_cond150_rep049","exponential",20,150,49,15.0606060606061,NA,NA
"exp_cut020_cond150_rep050","exponential",20,150,50,15.3535353535354,NA,NA
"exp_cut020_cond150_rep051","exponential",20,150,51,15.6464646464646,NA,NA
"exp_cut020_cond150_rep052","exponential",20,150,52,15.9393939393939,NA,NA
"exp_cut020_cond150_rep053","exponential",20,150,53,16.2323232323232,NA,NA
"exp_cut020_cond150_rep054","exponential",20,150,54,16.5252525252525,NA,NA
"exp_cut020_cond150_rep055","exponential",20,150,55,16.8181818181818,NA,NA
"exp_cut020_cond150_rep056","exponential",20,150,56,17.1111111111111,NA,NA
"exp_cut020_cond150_rep057","exponential",20,150,57,17.4040404040404,NA,NA
"exp_cut020_cond150_rep058","exponential",20,150,58,17.6969696969697,NA,NA
"exp_cut020_cond150_rep059","exponential",20,150,59,17.989898989899,NA,NA
"exp_cut020_cond150_rep060","exponential",20,150,60,18.2828282828283,NA,NA
"exp_cut020_cond150_rep061","exponential",20,150,61,18.5757575757576,NA,NA
"exp_cut020_cond150_rep062","exponential",20,150,62,18.8686868686869,NA,NA
"exp_cut020_cond150_rep063","exponential",20,150,63,19.1616161616162,NA,NA
"exp_cut020_cond150_rep064","exponential",20,150,64,19.4545454545455,NA,NA
"exp_cut020_cond150_rep065","exponential",20,150,65,19.7474747474747,NA,NA
"exp_cut020_cond150_rep066","exponential",20,150,66,20.040404040404,NA,NA
"exp_cut020_cond150_rep067","exponential",20,150,67,20.3333333333333,NA,NA
"exp_cut020_cond150_rep068","exponential",20,150,68,20.6262626262626,NA,NA
"exp_cut020_cond150_rep069","exponential",20,150,69,20.9191919191919,NA,NA
"exp_cut020_cond150_rep070","exponential",20,150,70,21.2121212121212,NA,NA
"exp_cut020_cond150_rep071","exponential",20,150,71,21.5050505050505,NA,NA
"exp_cut020_cond150_rep072","exponential",20,150,72,21.7979797979798,NA,NA
"exp_cut020_cond150_rep073","exponential",20,150,73,22.0909090909091,NA,NA
"exp_cut020_cond150_rep074","exponential",20,150,74,22.3838383838384,NA,NA
"exp_cut020_cond150_rep075","exponential",20,150,75,22.6767676767677,NA,NA
"exp_cut020_cond150_rep076","exponential",20,150,76,22.969696969697,NA,NA
"exp_cut020_cond150_rep077","exponential",20,150,77,23.2626262626263,NA,NA
"exp_cut020_cond150_rep078","exponential",20,150,78,23.5555555555556,NA,NA
"exp_cut020_cond150_rep079","exponential",20,150,79,23.8484848484848,NA,NA
"exp_cut020_cond150_rep080","exponential",20,150,80,24.1414141414141,NA,NA
"exp_cut020_cond150_rep081","exponential",20,150,81,24.4343434343434,NA,NA
"exp_cut020_cond150_rep082","exponential",20,150,82,24.7272727272727,NA,NA
"exp_cut020_cond150_rep083","exponential",20,150,83,25.020202020202,NA,NA
"exp_cut020_cond150_rep084","exponential",20,150,84,25.3131313131313,NA,NA
"exp_cut020_cond150_rep085","exponential",20,150,85,25.6060606060606,NA,NA
"exp_cut020_cond150_rep086","exponential",20,150,86,25.8989898989899,NA,NA
"exp_cut020_cond150_rep087","exponential",20,150,87,26.1919191919192,NA,NA
"exp_cut020_cond150_rep088","exponential",20,150,88,26.4848484848485,NA,NA
"exp_cut020_cond150_rep089","exponential",20,150,89,26.7777777777778,NA,NA
"exp_cut020_cond150_rep090","exponential",20,150,90,27.0707070707071,NA,NA
"exp_cut020_cond150_rep091","exponential",20,150,91,27.3636363636364,NA,NA
"exp_cut020_cond150_rep092","exponential",20,150,92,27.6565656565657,NA,NA
"exp_cut020_cond150_rep093","exponential",20,150,93,27.9494949494949,NA,NA
"exp_cut020_cond150_rep094","exponential",20,150,94,28.2424242424242,NA,NA
"exp_cut020_cond150_rep095","exponential",20,150,95,28.5353535353535,NA,NA
"exp_cut020_cond150_rep096","exponential",20,150,96,28.8282828282828,NA,NA
